sample_id,path,filename,split,crack_count,class_id,cluster_center_x,cluster_center_y,cluster_half_size_x,cluster_half_size_y,mean_length,length_spread,mean_angle_deg,angle_spread_deg,shape,dtype
000179,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_14.0_14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_14.0_14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,14.0,14.0,2x1723x501,float32
000180,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,14.0,14.0,2x1723x501,float32
000181,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_12.0_12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_12.0_12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,12.0,12.0,2x1723x501,float32
000182,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,6.0,6.0,2x1723x501,float32
000183,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_14.0_14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_14.0_14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,14.0,14.0,2x1723x501,float32
000184,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,0.0,0.0,2x1723x501,float32
000185,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,-4.0,-4.0,2x1723x501,float32
000186,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,2.0,2.0,2x1723x501,float32
000187,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-2.0,-2.0,2x1723x501,float32
000188,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,-14.0,-14.0,2x1723x501,float32
000189,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,18.0,18.0,2x1723x501,float32
000190,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_16.0_16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_16.0_16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,16.0,16.0,2x1723x501,float32
000191,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,4.0,4.0,2x1723x501,float32
000192,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-8.0_-8.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-8.0_-8.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,4.0,-8.0,-8.0,2x1723x501,float32
000193,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-4.0_-4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-4.0_-4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,-4.0,-4.0,2x1723x501,float32
000194,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_18.0_18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_18.0_18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,4.0,18.0,18.0,2x1723x501,float32
000195,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,0.0,0.0,2x1723x501,float32
000196,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,4.0,-14.0,-14.0,2x1723x501,float32
000197,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,4.0,4.0,2x1723x501,float32
000198,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-10.0_-10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-10.0_-10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,-10.0,-10.0,2x1723x501,float32
000199,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-10.0_-10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-10.0_-10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,-10.0,-10.0,2x1723x501,float32
000200,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_18.0_18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_18.0_18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,18.0,18.0,2x1723x501,float32
000201,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_6.0_6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_6.0_6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,6.0,6.0,2x1723x501,float32
000202,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_16.0_16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_16.0_16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,16.0,16.0,2x1723x501,float32
000203,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,-14.0,-14.0,2x1723x501,float32
000204,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-4.0_-4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-4.0_-4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,-4.0,-4.0,2x1723x501,float32
000205,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_-16.0_-16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_-16.0_-16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,-16.0,-16.0,2x1723x501,float32
000206,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,-2.0,-2.0,2x1723x501,float32
000207,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-6.0_-6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-6.0_-6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-6.0,-6.0,2x1723x501,float32
000208,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_6.0_6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_6.0_6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,6.0,6.0,2x1723x501,float32
000209,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_6.0_6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_6.0_6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,6.0,6.0,6.0,2x1723x501,float32
000210,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,0.0,0.0,2x1723x501,float32
000211,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,2.0,2.0,2x1723x501,float32
000212,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-14.0_-14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-14.0_-14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,-14.0,-14.0,2x1723x501,float32
000213,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_2.0_2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_2.0_2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,2.0,2.0,2x1723x501,float32
000214,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,8.0,8.0,2x1723x501,float32
000215,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,4.0,4.0,2x1723x501,float32
000216,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_-10.0_-10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_-10.0_-10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,2.0,-10.0,-10.0,2x1723x501,float32
000217,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-12.0_-12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-12.0_-12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-12.0,-12.0,2x1723x501,float32
000218,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,6.0,6.0,2x1723x501,float32
000219,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,-2.0,-2.0,2x1723x501,float32
000220,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,10.0,10.0,2x1723x501,float32
000221,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,-6.0,-6.0,2x1723x501,float32
000222,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,-4.0,-4.0,2x1723x501,float32
000223,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,0.0,0.0,2x1723x501,float32
000224,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,-14.0,-14.0,2x1723x501,float32
000225,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_6.0_6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_6.0_6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,6.0,6.0,2x1723x501,float32
000226,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,-18.0,-18.0,2x1723x501,float32
000227,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,4.0,-16.0,-16.0,2x1723x501,float32
000228,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-10.0_-10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-10.0_-10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-10.0,-10.0,2x1723x501,float32
000229,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,10.0,10.0,2x1723x501,float32
000230,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_8.0_8.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_8.0_8.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,8.0,8.0,2x1723x501,float32
000231,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_12.0_12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_12.0_12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,4.0,12.0,12.0,2x1723x501,float32
000232,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-16.0_-16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-16.0_-16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-16.0,-16.0,2x1723x501,float32
000233,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_6.0_6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_6.0_6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,6.0,6.0,2x1723x501,float32
000234,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,2.0,2.0,2x1723x501,float32
000235,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,0.0,0.0,2x1723x501,float32
000236,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,4.0,4.0,2x1723x501,float32
000237,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,8.0,8.0,2x1723x501,float32
000238,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,0.0,0.0,2x1723x501,float32
000239,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,4.0,4.0,2x1723x501,float32
000240,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-12.0_-12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-12.0_-12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,-12.0,-12.0,2x1723x501,float32
000241,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,2.0,2.0,2x1723x501,float32
000242,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-16.0_-16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-16.0_-16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,-16.0,-16.0,2x1723x501,float32
000243,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,-6.0,-6.0,2x1723x501,float32
000244,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,-10.0,-10.0,2x1723x501,float32
000245,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,4.0,4.0,2x1723x501,float32
000246,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,4.0,4.0,2x1723x501,float32
000247,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_12.0_12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_12.0_12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,12.0,12.0,2x1723x501,float32
000248,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_14.0_14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_14.0_14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,14.0,14.0,2x1723x501,float32
000249,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,18.0,18.0,2x1723x501,float32
000250,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_14.0_14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_14.0_14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,14.0,14.0,2x1723x501,float32
000251,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,10.0,10.0,2x1723x501,float32
000252,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,-10.0,-10.0,2x1723x501,float32
000253,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-6.0_-6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-6.0_-6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-6.0,-6.0,2x1723x501,float32
000254,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_16.0_16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_16.0_16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,16.0,16.0,2x1723x501,float32
000255,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,-10.0,-10.0,2x1723x501,float32
000256,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-10.0,-10.0,2x1723x501,float32
000257,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-18.0,-18.0,2x1723x501,float32
000258,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,4.0,4.0,2x1723x501,float32
000259,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-10.0_-10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-10.0_-10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,-10.0,-10.0,2x1723x501,float32
000260,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_4.0_4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_4.0_4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,4.0,4.0,2x1723x501,float32
000261,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,-8.0,-8.0,2x1723x501,float32
000262,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_6.0_6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,6.0,6.0,2x1723x501,float32
000263,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_16.0_16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_16.0_16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,16.0,16.0,2x1723x501,float32
000264,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,10.0,10.0,2x1723x501,float32
000265,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,0.0,0.0,2x1723x501,float32
000266,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,-2.0,-2.0,2x1723x501,float32
000267,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,10.0,10.0,2x1723x501,float32
000268,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-16.0_-16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-16.0_-16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-16.0,-16.0,2x1723x501,float32
